Word	Freq
rook	96
rus	96
stigting	96
teikenmark	96
voorbeelde	96
begrotings	95
behartig	95
benoem	95
eenhede	95
gestremd	95
grense	95
groeiende	95
huurbehuisingstribunaal	95
ingevoer	95
kongres	95
minute	95
onderskeidelik	95
opsies	95
respondent	95
reëlings	95
spoor	95
streke	95
suid	95
suidelike	95
trustees	95
verhoogde	95
voorkeur	95
watergebruik	95
woning	95
alreeds	94
bel	94
contacts	94
ding	94
gevestigde	94
jurisdiksie	94
koerant	94
moontlikheid	94
raadpleeg	94
sentrums	94
tekens	94
toegerus	94
volgehoue	94
vrugte	94
weereens	94
aansienlike	93
aanvaarbare	93
bedoelde	93
bymekaar	93
einddatum	93
feite	93
kg	93
leier	93
noodwendig	93
opvoedkundige	93
praktyke	93
voortdurend	93
vrygestel	93
woonadres	93
bereid	92
btw	92
burgerskap	92
daarby	92
gekoop	92
geregtigheid	92
gesin	92
heffing	92
ideale	92
kunste	92
leen	92
metode	92
negatief	92
regverdig	92
veiliger	92
bb	91
beslissende	91
blyk	91
diep	91
dww	91
ingang	91
liter	91
makliker	91
ruimte	91
vee	91
vermoed	91
vervolging	91
voorlegging	91
voorskrifte	91
wenners	91
babas	90
beperkings	90
berei	90
bewerking	90
heel	90
inspekteur	90
kaart	90
karoo	90
kleur	90
kweek	90
medium	90
mev	90
ondersteunende	90
onsself	90
persoonlik	90
projects	90
wyk	90
wêreldwyd	90
agentskap	89
bankrekening	89
beginsel	89
belangrikheid	89
breede	89
direkteure	89
dokters	89
geheg	89
inwoner	89
liggame	89
lisensies	89
ontwikkelingsplan	89
oordraagbare	89
opsig	89
sterftes	89
terreine	89
tipes	89
vergoed	89
verhoging	89
verhoudings	89
wysigingswet	89
afhangende	88
bevestiging	88
diskriminasie	88
geakkrediteerde	88
gepraat	88
jan	88
konteks	88
onttrek	88
opvoeders	88
ouditeur-generaal	88
pensioen	88
reise	88
rekenpligtige	88
skepping	88
streng	88
verlig	88
verstandelik	88
aa	87
aandele	87
afloop	87
afsonderlike	87
bespaar	87
geleer	87
gop	87
gronde	87
korrektiewe	87
korrupsie	87
kundigheid	87
leerder	87
navrae	87
ontwikkelingsbeplanning	87
oorsig	87
pa	87
plaaswerkergemeenskap	87
presies	87
publiseer	87
subsidies	87
swaar	87
toewyding	87
versamel	87
vervaardiging	87
verwerking	87
voorligting	87
waarnemende	87
wye	87
beleide	86
nimas	86
opgeleide	86
opgerig	86
toepas	86
uiteen	86
versamelings	86
verteenwoordiging	86
visekanselier	86
aangekondig	85
afdruk	85
aflê	85
agent	85
bedrog	85
benewens	85
boedel	85
fakulteit	85
gediagnoseer	85
genees	85
gespeel	85
loon	85
miljard	85
onbeskermde	85
rand	85
stemme	85
toegeval	85
veld	85
verbreek	85
vertroulik	85
vonnis	85
aanvanklike	84
eed	84
familielid	84
nie-winsgewende	84
skrywer	84
vernietig	84
verwydering	84
voltooiing	84
voorraad	84
aspek	83
bekommerd	83
beoefen	83
beoordeling	83
beserings	83
brande	83
deelnemende	83
dwelms	83
geopen	83
geskenk	83
gesondheids-	83
gesondheidswerkers	83
helfte	83
kopie	83
koördinering	83
lopende	83
oorblywende	83
rooi	83
sleutel	83
vergader	83
verskuldig	83
voorstelle	83
waardigheid	83
weergawe	83
weiering	83
wetlike	83
wiskunde	83
afgelê	82
apartheid	82
daaropvolgende	82
ensovoorts	82
fisies	82
formaat	82
gedeelde	82
gestremdheid	82
gevul	82
herroep	82
kontrakteur	82
meganiese	82
nagaan	82
nakom	82
noodgeval	82
ras	82
sak	82
spyte	82
statutêre	82
uself	82
voedselsekuriteit	82
vrede	82
warm	82
aanhou	81
afhanklikheid	81
agtergrond	81
bemark	81
beslissing	81
beveel	81
daagliks	81
dam	81
deurlopende	81
familielede	81
geïdentifiseerde	81
internasionaal	81
kommer	81
nagegaan	81
nasionaal	81
oorsaak	81
parlementswet	81
sertifikate	81
studeer	81
toeganklik	81
uiterste	81
voorgestel	81
waarvolgens	81
aanmelder	80
afwesigheid	80
afwyking	80
bekostigbare	80
beweer	80
hef	80
identifikasie	80
inderdaad	80
insekte	80
misdade	80
onkruidbeheer	80
platteland	80
regverdige	80
siviele	80
suster	80
uitstekende	80
waardevolle	80
aanteken	79
besmette	79
beweging	79
briewe	79
gelisensieerde	79
ingeligte	79
ink	79
konsultasie	79
luister	79
maat	79
mafikengkampus	79
meganismes	79
minderjarige	79
nat	79
navorsers	79
ontplooi	79
onvoldoende	79
respek	79
seer	79
sekerheid	79
skaal	79
skuldigbevinding	79
stoor	79
uitnodiging	79
waterhulpbron	79
aandeelhouers	78
aanwysing	78
argief	78
beduidende	78
dwarsdeur	78
eniger	78
gauteng	78
gehelp	78
gelees	78
gemagtigde	78
gesamentlik	78
getalle	78
heelwat	78
musiek	78
ontspanning	78
raadslid	78
rapporteer	78
toeneem	78
verskuif	78
vertoë	78
vigssterfte	78
voorwaarde	78
welsyn	78
winter	78
wkod	78
wortels	78
adjunkpresident	77
afvalwater	77
beplande	77
beskikbaarheid	77
eiendomsbelasting	77
fasilitering	77
geluk	77
gewys	77
internet	77
kwelvrae	77
ministers	77
modified	77
nedersettings	77
news	77
oorlede	77
opgeskort	77
oplossing	77
specially	77
student	77
tussentydse	77
uitoefen	77
verhuring	77
versorging	77
voorreg	77
wete	77
aanmoedig	76
aanvraag	76
afrikaners	76
ampstermyn	76
balans	76
beslag	76
besoldiging	76
bevoegde	76
bietjie	76
dagvaarding	76
diarree	76
droogte	76
gemeenskapsveiligheid	76
gesprek	76
gewaarmerkte	76
indiening	76
kolom	76
metropolitaanse	76
motivering	76
museums	76
oogmerk	76
opbou	76
registrasiesertifikaat	76
see	76
theuns	76
voornemende	76
wena	76
worcester	76
aanvra	75
bereiking	75
beurt	75
brosjure	75
gedeeltes	75
gedra	75
geskiet	75
getuies	75
grade	75
imibuzo	75
kerk	75
krediet	75
nje	75
optimale	75
rektor	75
samesprekings	75
sibuze	75
skemas	75
vel	75
verby	75
verwagte	75
voedingstowwe	75
woonagtig	75
aanvaarding	74
been	74
besoedeling	74
bewerk	74
buiten	74
burgemeester	74
draai	74
eer	74
emosionele	74
hiervoor	74
huishulp	74
it	74
kwalifikasies	74
laboratorium	74
mishandel	74
nuut	74
onbillike	74
ontmoet	74
ontwikkelingsprogram	74
oordra	74
plaaslik	74
regterwysvinger	74
toegeneem	74
tribunaal	74
aanduiding	73
aansienlik	73
aanspreek	73
advertensies	73
bedreig	73
begin-	73
brandstof	73
gebruiker	73
gegewens	73
genereer	73
gestremdes	73
handleiding	73
inkomstediens	73
innovasie	73
inwerkingstelling	73
model	73
oefen	73
opgespoor	73
opname	73
outomaties	73
saaknommer	73
sosio-ekonomiese	73
verwysingsbrief	73
voorbereiding	73
vrystaatse	73
waarborg	73
weerstand	73
wetsontwerpe	73
wonderlike	73
andersins	72
berg	72
betree	72
drankraad	72
fout	72
funksionele	72
gesit	72
gewig	72
klas	72
kontroleer	72
krisis	72
meet	72
netto	72
normaalweg	72
nrvp	72
ontslag	72
oorsee	72
spandeer	72
toestaan	72
uitbrei	72
vergelyk	72
vermindering	72
voorneme	72
aftrekkings	71
akademie	71
belastingpligtige	71
besoeke	71
beëindiging	71
botha	71
entrepreneurs	71
instrument	71
kontakbesonderhede	71
mondelinge	71
redelik	71
seisoensarbeid	71
sonneblom	71
srsa	71
stadsraad	71
toneel	71
top	71
uitbetaal	71
vaardigheidsontwikkeling	71
vooruitgang	71
afneem	70
are	70
bygestaan	70
dank	70
diensverskaffers	70
eggenoot	70
elemente	70
foto's	70
gebeure	70
gemeet	70
groente	70
hernuwing	70
koerante	70
planter	70
software	70
south	70
uitsluiting	70
vasstel	70
vasstelling	70
verbied	70
verwysingsnommer	70
vraelys	70
aanvanklik	69
aarde	69
behulp	69
beplanninghersieningsraad	69
deure	69
dienooreenkomstig	69
foute	69
gehef	69
geldelike	69
george	69
gesteel	69
gewysigde	69
hoes	69
hoeveelhede	69
huishouding	69
ingevulde	69
kommunikeer	69
may	69
ministerie	69
noordwes	69
ondersoekkomitee	69
ordonnansie	69
poog	69
rehabilitasie	69
resultaat	69
sisteem	69
telefoon	69
tjek	69
us	69
vele	69
verbod	69
verklarings	69
versameling	69
verwelkom	69
vloei	69
vorentoe	69
wêreldwye	69
algehele	68
behulpsaam	68
effek	68
gefinaliseer	68
gepaardgaande	68
hulleself	68
inspekteer	68
letterkunde	68
middele	68
on	68
onmiddellike	68
rou	68
staatsdepartemente	68
straat	68
transaksies	68
vanweë	68
vat	68
vermaak	68
vervul	68
vleis	68
voorafgaande	68
wettig	68
wis	68
akkurate	67
alfabeties	67
armoedeverligting	67
bekragtig	67
combrink	67
dusver	67
dwing	67
familiegroep	67
gedeeltelik	67
gedetailleerde	67
gestremde	67
geteken	67
getolk	67
groote	67
hartseer	67
inbetaal	67
kontrakwerk	67
las	67
laste	67
markwaarde	67
oortuig	67
oos-kaap	67
rekeningkundige	67
strafreg	67
terugkeer	67
verloop	67
volhoubaarheid	67
waartydens	67
benadeel	66
boekjare	66
borskanker	66
borsvoeding	66
dekade	66
elektronies	66
fooi	66
geestesgesondheid	66
globale	66
grootliks	66
hart	66
herhaal	66
hierby	66
hoofkantoor	66
hulself	66
ooreenstem	66
oorgeplaas	66
radio	66
rekeninge	66
strafregtelike	66
tegnologiese	66
ttv	66
uitreiking	66
uitspreek	66
vakature	66
verkeersboete	66
verlangde	66
vingerafdruk	66
werkende	66
wesenlike	66
antwoorde	65
assessering	65
bestry	65
bladsye	65
daai	65
diversiteit	65
elektriese	65
europese	65
fooie	65
genetiese	65
gereedskap	65
gerus	65
gewasproduksie	65
handelaar	65
hoofwet	65
inenting	65
instrumente	65
kollegas	65
konstruksie	65
kontrakte	65
kritieke	65
lewensmaat	65
nasies	65
omskrywing	65
oogmerke	65
oortree	65
registrasienommer	65
reguleer	65
toegewyde	65
uitsluitlik	65
uittrek	65
vererger	65
voorvalle	65
wanvoeding	65
werf	65
afsonderlik	64
aldus	64
alvorens	64
berus	64
besluitneming	64
bespoedig	64
betekenisvolle	64
dringend	64
erf	64
fabrikaat	64
ingenieurswese	64
ingeskryf	64
ingewikkelde	64
klimaat	64
konferensies	64
lewensgehalte	64
maatstawwe	64
nuus	64
nóg	64
oppervlak	64
personeellid	64
rivier	64
sekretaris	64
sin	64
skaars	64
studiegroep	64
uitgevaardig	64
vasgelê	64
verkiesings	64
vervanging	64
viering	64
vingerafdrukke	64
vriend	64
vrydag	64
wens	64
aangetoon	63
belas	63
bors	63
diepsee	63
eenvoudig	63
eerstens	63
gegaan	63
gekyk	63
gesinne	63
gevoelens	63
gevorm	63
guides	63
inspeksie	63
kliniese	63
komponent	63
liefde	63
ontwikkelingsraamwerk	63
oorsake	63
seun	63
sielkundige	63
sterker	63
storie	63
toelating	63
versigtig	63
vertrek	63
volwasse	63
voorskryf	63
winsgewend	63
aanpassings	62
aansluit	62
balju's	62
band	62
bedryfsprojekte	62
bloemfontein	62
breek	62
diagnose	62
diensvoorwaardes	62
gewen	62
klimaatsverandering	62
kontrakteurs	62
landdroshof	62
loopbaan	62
metodes	62
moord	62
motorvoertuig	62
navraag	62
ooreenkom	62
operasie	62
oproep	62
opsomming	62
praktisyn	62
presidensie	62
slaan	62
stop	62
tuisblad	62
usable	62
versoening	62
versterking	62
wenner	62
ac	61
applikant	61
begrotingspos	61
beroepsgesondheid	61
binnekom	61
buitengewone	61
donasies	61
eenvoudige	61
gelykheid	61
gevorderde	61
grootskaalse	61
kapitaalwins	61
not	61
parlementêre	61
selle	61
skoonmaak	61
tak	61
vangste	61
versnel	61
waardering	61
wapensmid	61
aand	60
aanspreeklikheid	60
afkomstig	60
beveg	60
bykomend	60
daarbenewens	60
development	60
diensverskaffer	60
dryf	60
glad	60
gunste	60
hierdeur	60
hospitaalkaart	60
integrasie	60
intensiewe	60
johannesburg	60
komplikasies	60
korporasies	60
koue	60
kruger	60
laasgenoemde	60
noodsaaklike	60
onderstaande	60
ongelukkig	60
ooreen	60
oortyd	60
regoor	60
setels	60
staatsrede	60
stil	60
tarief	60
tema	60
toesien	60
uitgenooi	60
uitoefening	60
vereer	60
verhore	60
verskaffers	60
voltooide	60
vroedvroue	60
werktelefoonnommer	60
aangepak	59
aanwend	59
afwesig	59
bankbesonderhede	59
beantwoording	59
bekamp	59
beleef	59
breër	59
duisende	59
eskom	59
gaste	59
gateway	59
gcis	59
gedwonge	59
gefokus	59
gemeenskapsgebaseerde	59
ideaal	59
jaarverslag	59
komende	59
kraamverlof	59
kritiese	59
landdroshowe	59
netwerk	59
omheining	59
ontleding	59
oproepsentrum	59
optimaal	59
org	59
plessis	59
redelikerwys	59
rsa	59
sakeplan	59
slotte	59
sodanig	59
sojabone	59
stabiliteit	59
só	59
technology	59
tydperke	59
uitsondering	59
vakke	59
verg	59
verkeerd	59
versorgers	59
verwittig	59
voed	59
waterhulpbronne	59
weiding	59
wlmh	59
aanval	58
afstand	58
agterstallige	58
ammunisie	58
betekenis	58
da	58
dringende	58
formule	58
geboortesertifikaat	58
geestelike	58
geloods	58
gras	58
hoedanigheid	58
kennisgewings	58
mm	58
onderwysdepartement	58
ongelykhede	58
oorleef	58
opening	58
oudtshoorn	58
papier	58
proklamasie	58
rekenaar	58
reënval	58
stuk	58
than	58
uitbou	58
vernaamste	58
voorleggings	58
voorval	58
vorder	58
weermag	58
welvaart	58
aanwys	57
afhanklike	57
amptelik	57
bekendstelling	57
besigheidsadres	57
bloeddruk	57
bywoning	57
debat	57
effekte	57
elders	57
gegenereer	57
gekose	57
gelukkig	57
gelykstaande	57
gestempel	57
hoogte	57
landbouproduk	57
lasbrief	57
ligte	57
lugbesoedeling	57
mediesefonds	57
nie-regeringsorganisasies	57
ontleed	57
opgedra	57
opposisie	57
perde	57
permitvoorwaardes	57
posbus	57
regulasie	57
roerende	57
stadsbestuurder	57
statistieke	57
uitnemendheid	57
vakatures	57
veeltaligheid	57
verbeterings	57
vertraag	57
verwesenlik	57
waarheid	57
én	57
afhang	56
agterstand	56
aksies	56
altesaam	56
balju	56
besigheidsplanne	56
boonzaier	56
datums	56
diverse	56
eeu	56
geagte	56
gedeel	56
gelaat	56
geroep	56
geskille	56
gevang	56
glossary	56
groen	56
hoogs	56
houers	56
inkomstefonds	56
invoer	56
khayelitsha	56
kwazulu-natal	56
mandela	56
ontslaan	56
pyn	56
regspersoon	56
staatsamptenare	56
teistering	56
this	56
twaalf	56
twintig	56
verblyfpermit	56
verleng	56
verwant	56
aantekeninge	55
africa	55
afrikaner	55
apteek	55
bbo	55
beeste	55
beleggingsinkomste	55
billikheid	55
binnekort	55
bonusse	55
daarstelling	55
dagvaar	55
ekonomies	55
gehandhaaf	55
gesondheid-	55
gestaan	55
geëvalueer	55
hoofdirektoraat	55
huurgeld	55
kilometers	55
kombinasie	55
los-	55
maandag	55
nagraadse	55
nro's	55
nywerhede	55
onkruiddoders	55
person	55
poskantoor	55
regterlike	55
rekenaars	55
roman	55
taakspan	55
tegnies	55
terugbetaling	55
tshwane	55
veranderende	55
vrye	55
waartoe	55
webblad	55
aanklaer	54
afgesien	54
agbare	54
anti-retrovirale	54
armes	54
banke	54
betroubare	54
biblioteekdiens	54
bykans	54
daad	54
daaruit	54
dertig	54
drinkwater	54
finansier	54
gebly	54
genader	54
here	54
koper	54
lewensvatbaarheid	54
liggaamlike	54
omskep	54
onwettig	54
permanent	54
petisie	54
produktiewe	54
regeringsdepartemente	54
sms	54
statistiek	54
subartikels	54
taalbeleid	54
tandheelkundige	54
toedeelbare	54
toit	54
tuis	54
unie	54
verteenwoordigende	54
voornemens	54
voortgegaan	54
werklose	54
argiewe	53
baat	53
bedek	53
belangstel	53
belangstelling	53
bemiddeling	53
beskermende	53
blokkie	53
engelse	53
fiskale	53
gedragskode	53
geledere	53
gemonitor	53
government	53
haarself	53
hard	53
herroeping	53
identifikasienommer	53
identiteits-	53
ingesamel	53
ingeënt	53
kandidaat	53
kanselleer	53
kop	53
kwitansies	53
lewensomstandighede	53
lok	53
maandeliks	53
magtig	53
nadelig	53
oefening	53
toeken	53
vergeet	53
vergemaklik	53
verligting	53
verskerp	53
wend	53
werkloos	53
werksdae	53
aantoon	52
abnormale	52
besprekings	52
bewillig	52
dwarsoor	52
dít	52
egskeiding	52
erge	52
erkende	52
forensiese	52
gebeurtenis	52
gebreke	52
gehoorsaam	52
gepaard	52
geraamde	52
goue	52
ingryping	52
installeer	52
intrek	52
kleinhandel-effekte	52
kultuursake	52
kwalifikasie	52
lengte	52
moderne	52
moeite	52
mooi	52
opgetree	52
organiese	52
regtehouer	52
skrywers	52
spesifiseer	52
toegespits	52
totstandkoming	52
transaksie	52
verdediging	52
verpligte	52
verwagting	52
voorkomende	52
voortdurende	52
weeg	52
werksaam	52
winste	52
aanvullende	51
akkreditering	51
annette	51
apart	51
arbeidsverhoudinge	51
beleidsdokumente	51
doodsertifikaat	51
drankwet	51
droog	51
ekologiese	51
geoes	51
histories	51
industrie	51
koninkryk	51
kwitansie	51
maize	51
masels-	51
melk	51
mond	51
nadere	51
onafhanklik	51
oortreders	51
oorwegings	51
opdragte	51
pdf	51
produktiwiteit	51
rampe	51
regstellende	51
regstreekse	51
sittings	51
spaar	51
st	51
teks	51
uitgesonderd	51
uitgespreek	51
uitkoms	51
verorden	51
voorwaardelike	51
vroulike	51
akte	50
bedreiging	50
bekendgestel	50
beloon	50
bemarkingskoste	50
betrekkinge	50
britse	50
delegeer	50
derhalwe	50
dosent	50
dwelmmisbruik	50
gedeeltelike	50
gedien	50
gedruk	50
gekontrakteerde	50
gepas	50
geweldige	50
hoofde	50
huisves	50
huurders	50
huwelike	50
justisie	50
konflik	50
kunstenaars	50
kzn	50
landbouproduksie	50
meen	50
mentorskap	50
noodsaaklikheid	50
onderverdeling	50
ontwikkelingsplanne	50
oordragte	50
open	50
organisatoriese	50
park	50
raadsaal	50
